Date,stock_0_food_beverages_and_tobacco_close_price,stock_10_non-banking_financial_services_close_price,stock_11_real_estate_close_price,stock_12_non-banking_financial_services_close_price,stock_13_it_&_media_close_price,stock_14_it_&_media_close_price,stock_1_energy_and_support_services_close_price,stock_2_basic_resources_close_price,stock_3_basic_resources_close_price,stock_4_banks_close_price,stock_5_banks_close_price,stock_6_real_estate_close_price,stock_7_real_estate_close_price,stock_8_real_estate_close_price,stock_9_non-banking_financial_services_close_price,stock_0_food_beverages_and_tobacco_volume,stock_10_non-banking_financial_services_volume,stock_11_real_estate_volume,stock_12_non-banking_financial_services_volume,stock_13_it_&_media_volume,stock_14_it_&_media_volume,stock_1_energy_and_support_services_volume,stock_2_basic_resources_volume,stock_3_basic_resources_volume,stock_4_banks_volume,stock_5_banks_volume,stock_6_real_estate_volume,stock_7_real_estate_volume,stock_8_real_estate_volume,stock_9_non-banking_financial_services_volume
2023-07-26,17.74,2.97,8.92,18.9,17.72,5.52,8.48,47.01,39.37,13.55,50.83,3.36,2.0,2.86,19.82,711748.0,24392207.0,388961.0,368469.0,82070.0,6862603.0,1327513.0,385390.0,910595.0,1021126.0,4266068.0,3024521.0,11776786.0,672544.0,2447020.0
2023-07-27,17.35,3.14,9.0,18.69,17.57,5.54,8.54,46.52,38.4,13.5,51.18,3.36,2.0,2.85,19.85,945318.0,454890496.0,1411149.0,233816.0,162537.0,3696790.0,1911131.0,546843.0,1322035.0,132158.0,3458867.0,4194646.0,9041681.0,689104.0,5275592.0
2023-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-30,18.85,3.01,9.3,19.22,17.69,5.63,8.89,47.0,39.07,13.9,50.75,3.37,2.02,2.87,20.75,676623.0,234680459.0,1283605.0,845146.0,280495.0,7399700.0,9326126.0,574692.0,805625.0,301027.0,1601206.0,2821737.0,8822452.0,589134.0,16550408.0
2023-07-31,18.68,3.12,9.38,18.9,17.98,5.63,8.87,47.21,40.0,13.86,50.5,3.42,2.04,2.9,16.48,1161775.0,141654350.0,638459.0,379013.0,432620.0,12731898.0,2321871.0,572779.0,724458.0,94996.0,11472851.0,5092171.0,4910387.0,968540.0,10569693.0
2023-08-01,17.55,3.43,9.05,18.89,17.93,5.55,8.4,47.51,39.22,13.9,50.8,3.37,2.02,2.89,16.34,1050959.0,233940809.0,2947029.0,357122.0,675494.0,6692575.0,16793031.0,1599256.0,827699.0,135823.0,10373990.0,3569384.0,7572251.0,656788.0,10338200.0
2023-08-02,18.0,3.5,9.1,18.61,17.63,5.43,8.07,46.67,39.78,13.83,51.17,3.33,1.96,2.86,15.9,2450615.0,393243315.0,879569.0,336884.0,278014.0,6676284.0,8096828.0,913684.0,609304.0,415225.0,4597524.0,3781529.0,9063591.0,1933793.0,8186347.0
2023-08-03,17.75,3.57,9.16,18.81,17.48,5.44,8.08,46.94,40.0,13.76,50.9,3.32,1.96,2.87,15.9,290971.0,241655422.0,241487.0,119721.0,89205.0,6372706.0,2371298.0,368864.0,343900.0,36355.0,1976433.0,2747691.0,11093212.0,1015470.0,6340218.0
2023-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-06,18.26,3.73,9.3,19.55,17.52,5.54,8.18,47.45,41.5,13.59,50.75,3.45,1.99,2.96,16.15,833070.0,196714920.0,1152913.0,1251386.0,243073.0,7298421.0,2189710.0,453745.0,1397758.0,763234.0,1926705.0,9357398.0,17054918.0,4044226.0,3624652.0
2023-08-07,18.32,3.95,9.38,19.75,17.6,5.65,8.21,47.91,43.5,14.2,50.64,3.46,2.004,3.0,16.14,1175206.0,233700828.0,728659.0,579673.0,187902.0,18484504.0,2130198.0,653903.0,2418477.0,2398670.0,6907197.0,10181526.0,16803022.0,4312503.0,6180586.0
2023-08-08,17.8,3.85,9.51,19.69,17.33,5.65,8.19,47.84,43.14,14.39,50.67,3.41,1.99,2.97,16.15,777221.0,275116650.0,2255155.0,580559.0,306841.0,26251790.0,2163042.0,606901.0,627863.0,157603.0,10631816.0,5374911.0,9105525.0,1080251.0,13262470.0
2023-08-09,18.2,3.67,9.47,19.6,17.2,5.6,8.1,48.6,45.03,14.34,50.65,3.48,2.008,2.96,16.14,850073.0,174702538.0,980733.0,500979.0,693784.0,15178692.0,2251936.0,1020192.0,1683537.0,362994.0,2553862.0,15978245.0,13480800.0,1431936.0,7080909.0
2023-08-10,17.99,3.64,9.42,19.28,17.17,5.58,8.1,48.61,44.6,14.01,50.89,3.44,1.975,2.93,16.1,852191.0,139714388.0,459022.0,678853.0,65319.0,9326632.0,1811033.0,1183784.0,1027370.0,299369.0,1678306.0,5353621.0,6130208.0,857693.0,3688086.0
2023-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-13,18.05,3.78,9.51,19.25,17.22,5.58,8.22,49.81,47.15,14.12,50.93,3.46,1.983,2.92,16.1,728209.0,135244515.0,812984.0,1014750.0,22943.0,4974108.0,1613342.0,1356703.0,2617861.0,147885.0,1733389.0,5103524.0,12561254.0,1157405.0,2557586.0
2023-08-14,17.8,3.7,9.48,19.33,17.2,5.64,8.21,49.81,47.77,14.25,51.6,3.4,1.982,2.93,16.04,522179.0,151350298.0,963852.0,545350.0,183707.0,14548815.0,2204413.0,755661.0,2286769.0,487830.0,15205870.0,13053998.0,10721161.0,744290.0,8375156.0
2023-08-15,18.0,3.64,9.69,19.25,17.3,5.64,8.18,49.81,46.01,14.78,51.99,3.4,1.97,2.92,15.95,930781.0,127686774.0,1396556.0,391146.0,278636.0,3680681.0,1464593.0,536810.0,1333351.0,2281195.0,4437685.0,2513512.0,5220662.0,492358.0,3074916.0
2023-08-16,17.51,3.41,9.66,19.44,17.3,5.58,8.15,49.33,47.29,14.73,52.87,3.39,1.96,2.93,15.95,266298.0,141381889.0,597645.0,506939.0,119073.0,6946705.0,1166871.0,663452.0,1137145.0,154943.0,7535594.0,2909237.0,6545523.0,689131.0,5400298.0
2023-08-17,17.5,3.44,9.31,19.6,17.3,5.59,8.12,49.47,46.9,14.8,52.8,3.38,1.953,2.9,15.82,1289652.0,105040489.0,1705882.0,677804.0,127721.0,3187314.0,713120.0,358607.0,490889.0,592542.0,3430605.0,1975203.0,4656587.0,822486.0,5946368.0
2023-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-20,18.0,3.52,9.62,19.37,17.15,5.63,8.12,49.32,46.73,14.77,53.06,3.39,1.942,2.9,15.89,1226278.0,100629109.0,1107099.0,1525253.0,85524.0,3794120.0,636219.0,246731.0,611569.0,32314.0,2853602.0,3480949.0,5185798.0,1863847.0,2244375.0
2023-08-21,18.25,3.37,9.63,18.13,17.09,5.67,8.1,49.3,46.83,14.6,52.05,3.45,1.937,2.92,15.63,1403575.0,99593492.0,1171273.0,1139163.0,410197.0,12720416.0,817439.0,358599.0,291446.0,44374.0,13112314.0,4529708.0,7105758.0,858737.0,5077087.0
2023-08-22,19.8,3.42,10.06,17.97,17.31,5.7,8.14,49.7,48.62,14.52,52.6,3.49,1.946,2.95,15.81,3403024.0,84031390.0,8724939.0,602738.0,377521.0,7891639.0,1595139.0,419879.0,1623794.0,62389.0,4732873.0,12180875.0,7807153.0,892313.0,6512508.0
2023-08-23,19.8,3.28,10.3,17.65,17.27,5.61,8.19,49.7,47.51,14.56,52.6,3.45,1.962,2.98,15.73,1921174.0,134531861.0,4484669.0,683757.0,416703.0,6320627.0,3129320.0,762390.0,637904.0,97231.0,5047817.0,8860294.0,22263038.0,4830444.0,3968888.0
2023-08-24,19.36,3.2,10.3,17.45,17.5,5.66,8.17,50.97,51.0,14.67,52.5,3.39,1.95,2.99,15.7,2475563.0,115231488.0,5306398.0,371878.0,497394.0,2783443.0,1062700.0,900747.0,2160460.0,68879.0,4825812.0,8311400.0,4360377.0,621071.0,2819429.0
2023-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-27,19.61,3.22,10.6,17.67,18.1,5.68,8.29,50.67,50.95,15.25,54.0,3.39,1.937,3.0,15.8,4938676.0,46613987.0,3696855.0,343005.0,1182728.0,12454196.0,2120703.0,461437.0,1131470.0,234710.0,4817415.0,7732870.0,7221825.0,839397.0,3044320.0
2023-08-28,19.79,3.34,10.6,17.43,17.77,5.71,8.27,50.78,50.72,15.43,54.75,3.36,2.02,3.15,15.92,935658.0,161128668.0,4895010.0,640157.0,438729.0,14599002.0,2255784.0,293340.0,854252.0,305855.0,4308379.0,6709599.0,21977450.0,12290340.0,4980429.0
2023-08-29,20.04,3.34,10.68,17.39,17.81,5.72,8.26,51.11,51.12,15.67,54.1,3.38,2.011,3.1,16.06,657704.0,98617280.0,3606811.0,417407.0,82829.0,6912220.0,1923951.0,469541.0,563864.0,218832.0,10783063.0,4413288.0,14421857.0,6097454.0,4098558.0
2023-08-30,20.43,3.26,10.77,17.4,17.9,5.69,8.24,51.5,51.69,15.7,55.9,3.35,1.986,3.11,16.01,272884.0,44923668.0,12535161.0,379540.0,116027.0,10699196.0,1977989.0,649015.0,235450.0,150849.0,6196963.0,8881543.0,12713821.0,3298030.0,2218142.0
2023-08-31,20.3,3.19,10.9,17.77,17.52,5.65,8.27,52.75,50.72,15.42,57.0,3.35,1.964,3.05,15.94,671562.0,46882334.0,5901982.0,677010.0,191118.0,7189048.0,979237.0,905856.0,752955.0,121760.0,4737792.0,3882168.0,7001640.0,1058163.0,3555372.0
2023-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,21.5,3.14,10.76,17.67,17.55,5.55,8.34,52.09,49.55,15.5,56.25,3.3,1.962,3.04,15.75,1508146.0,49738110.0,1824219.0,439265.0,254520.0,9189887.0,4612372.0,385688.0,489965.0,98057.0,1646221.0,5250864.0,7095237.0,927123.0,1480464.0
2023-09-04,21.7,3.24,11.3,17.35,17.66,5.57,8.31,52.7,51.6,15.44,56.2,3.32,1.951,3.17,16.05,2975614.0,72519580.0,9497088.0,542155.0,74978.0,2632433.0,1792796.0,309569.0,920033.0,96117.0,8118582.0,3916335.0,10213316.0,11659875.0,1840159.0
2023-09-05,23.29,3.17,11.44,17.43,17.59,5.51,8.27,52.38,51.06,15.36,57.05,3.35,1.952,3.23,15.9,4077514.0,76303240.0,6679006.0,727611.0,31642.0,6544207.0,1147601.0,302080.0,647517.0,121295.0,4591421.0,7057868.0,11115700.0,15964693.0,2918768.0
2023-09-06,22.82,3.14,11.22,17.31,17.99,5.51,8.38,52.5,50.79,15.05,59.0,3.37,1.961,3.27,16.0,3055510.0,44629606.0,1742889.0,902374.0,704935.0,13527592.0,2470907.0,433417.0,878118.0,169564.0,6318734.0,16387985.0,27356774.0,13429772.0,7381672.0
2023-09-07,23.41,3.21,11.36,17.32,18.27,5.66,8.54,53.7,49.81,15.12,59.12,3.36,1.958,3.25,15.9,3650060.0,38933162.0,2247770.0,343228.0,2509739.0,17814402.0,2982568.0,1028398.0,859906.0,1130685.0,1720867.0,4465063.0,16850251.0,5095599.0,4036275.0
2023-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-10,24.5,3.2,11.4,17.42,18.47,5.7,8.79,57.0,50.23,15.02,58.8,3.41,2.028,3.27,15.9,3019492.0,70140408.0,2106408.0,445830.0,204889.0,10053998.0,6275500.0,943208.0,427494.0,1280026.0,922841.0,7217671.0,47089728.0,4426133.0,1793165.0
2023-09-11,23.9,3.12,11.57,17.34,17.81,5.57,8.79,57.07,49.16,14.92,57.89,3.35,2.014,3.29,15.71,3009939.0,46774258.0,5173495.0,357519.0,440674.0,10100644.0,4244413.0,953325.0,559287.0,1077517.0,18241476.0,21280343.0,31409588.0,6833318.0,7440227.0
2023-09-12,24.26,3.07,11.43,17.34,17.4,5.54,8.86,56.6,48.5,14.92,57.22,3.32,2.005,3.28,15.6,3116483.0,50252058.0,1914065.0,304357.0,558472.0,4848360.0,2908970.0,375633.0,715062.0,27224.0,3582725.0,8123008.0,13349280.0,2129362.0,4141301.0
2023-09-13,24.37,3.11,11.83,17.3,17.58,5.63,8.9,56.5,50.95,14.96,57.9,3.31,2.003,3.3,15.75,1266019.0,35948645.0,2723920.0,529807.0,65487.0,6686519.0,3754803.0,615712.0,1035136.0,194974.0,4239619.0,9393056.0,5027109.0,2828219.0,1367857.0
2023-09-14,24.5,3.07,13.21,17.29,17.43,5.56,8.79,58.0,50.97,14.92,58.75,3.32,2.04,3.24,15.77,1469944.0,42076647.0,11163071.0,482007.0,606783.0,4366028.0,1193693.0,845599.0,587566.0,342781.0,5131439.0,13783140.0,28432925.0,3040774.0,1854892.0
2023-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-17,24.67,3.24,13.6,17.29,17.43,5.55,8.83,59.49,50.88,15.16,58.7,3.32,2.11,3.25,15.71,1456089.0,103019391.0,9236383.0,803474.0,855054.0,2486261.0,1938091.0,842203.0,802902.0,117782.0,670273.0,5801999.0,76838082.0,3140252.0,3220829.0
2023-09-18,24.76,3.2,13.35,17.18,17.79,5.6,8.87,59.2,51.0,15.02,59.02,3.32,2.11,3.25,15.65,682581.0,105700063.0,2560833.0,694679.0,1711076.0,7553567.0,1273228.0,768336.0,510497.0,187873.0,9784207.0,3660368.0,20444164.0,1516775.0,5640880.0
2023-09-19,25.17,3.14,13.0,17.1,17.85,5.54,8.9,62.43,50.49,15.04,59.63,3.32,2.06,3.21,15.51,2665353.0,86682575.0,4415927.0,533796.0,2016144.0,4711976.0,1750190.0,1211989.0,518589.0,582453.0,15225393.0,7669376.0,18683552.0,14533916.0,8765738.0
2023-09-20,24.69,3.05,12.89,16.66,18.7,5.3,9.35,61.7,50.59,14.5,59.01,3.22,2.01,3.19,15.36,2141541.0,52198408.0,4737165.0,796239.0,3939965.0,11769920.0,13712124.0,2060836.0,1859593.0,335536.0,4544993.0,15852111.0,30239103.0,3405716.0,8395744.0
2023-09-21,24.85,3.03,13.68,16.58,19.0,5.38,9.59,62.35,50.8,14.74,59.85,3.21,2.03,3.18,15.4,1437685.0,61261538.0,5838381.0,426867.0,3093919.0,10879885.0,7856256.0,431929.0,543344.0,139128.0,1560612.0,6585811.0,9578553.0,1373097.0,2669181.0
2023-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-24,24.5,3.09,14.0,16.3,19.1,5.46,9.53,67.0,51.9,14.77,60.11,3.15,2.02,3.1,15.02,693908.0,77136704.0,3764972.0,397612.0,1680130.0,5837928.0,7225715.0,1264307.0,573353.0,38335.0,1475284.0,12268486.0,8227827.0,6931489.0,6439346.0
2023-09-25,24.5,3.08,13.96,16.6,18.7,5.36,9.53,68.48,54.9,14.97,60.0,3.18,2.16,3.23,15.07,354120.0,43881913.0,2176277.0,1101367.0,493692.0,8815577.0,3510332.0,574515.0,2035342.0,270601.0,8558084.0,6649118.0,82433457.0,10768917.0,3236921.0
2023-09-26,24.25,3.07,13.63,16.24,18.69,5.39,9.31,69.5,53.6,15.3,60.4,3.12,2.09,3.14,15.18,633586.0,64918494.0,3050240.0,665860.0,832904.0,10359723.0,3676356.0,1405097.0,1254564.0,1276598.0,10463776.0,10718633.0,52339825.0,3908954.0,12876477.0
2023-09-27,24.08,3.03,13.75,16.06,18.53,5.17,9.6,67.0,53.52,15.5,60.0,3.04,2.15,3.22,14.75,739723.0,38708362.0,1665988.0,384030.0,638147.0,14553139.0,6098364.0,1301204.0,538184.0,391847.0,1912511.0,24606059.0,35948403.0,4526554.0,5327377.0
2023-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-01,24.94,2.92,13.32,15.8,18.27,4.8,9.6,67.5,51.51,15.26,60.49,2.98,2.16,3.18,14.35,982348.0,41173131.0,1240997.0,401034.0,217985.0,17182925.0,2909597.0,502107.0,461426.0,139381.0,4400985.0,11775165.0,21968178.0,2178835.0,3656756.0
2023-10-02,24.3,2.88,13.0,15.44,18.0,4.63,9.29,67.01,51.49,14.76,61.05,2.93,2.12,3.17,14.81,341702.0,64659374.0,1775578.0,383689.0,1504417.0,16984606.0,3618445.0,637345.0,330692.0,259002.0,20600319.0,17024784.0,41107669.0,2018955.0,4154887.0
2023-10-03,24.09,2.79,12.99,15.06,17.89,4.68,8.56,66.21,49.1,14.21,61.51,2.9,2.07,3.14,15.0,230302.0,35329412.0,1196277.0,318909.0,744075.0,17604954.0,3766298.0,450410.0,299251.0,276271.0,3623976.0,6709970.0,15280626.0,734496.0,2990221.0
2023-10-04,23.56,2.92,12.9,15.2,17.9,4.67,9.06,66.41,51.1,14.95,61.66,2.92,2.11,3.18,15.18,1673089.0,54351290.0,2916510.0,277291.0,566227.0,8258480.0,1972005.0,285066.0,342543.0,455819.0,2138944.0,4792077.0,11704095.0,773690.0,2964232.0
2023-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-08,23.5,2.75,12.51,14.49,17.04,4.45,8.85,67.0,51.49,14.28,60.0,2.83,2.0,3.05,14.7,1217903.0,89512993.0,3259093.0,493410.0,531693.0,17330393.0,2785803.0,1534249.0,1303307.0,289254.0,2677078.0,12516773.0,18767942.0,2392685.0,3119654.0
2023-10-09,23.15,2.76,12.5,14.51,17.08,4.42,8.79,65.61,51.52,14.15,61.01,2.81,1.98,3.05,14.55,298161.0,65141890.0,1447801.0,210065.0,188816.0,4455274.0,1521567.0,481717.0,686962.0,718917.0,2824848.0,4672148.0,9810763.0,652370.0,1281486.0
2023-10-10,24.4,2.87,13.2,14.52,17.0,4.52,8.97,67.61,51.6,14.8,60.63,2.83,1.99,3.11,14.9,1079436.0,60595866.0,2062112.0,260050.0,317013.0,9803558.0,1912937.0,998349.0,972991.0,225956.0,13910057.0,4422796.0,6863784.0,1177510.0,7568457.0
2023-10-11,24.02,2.78,13.11,15.68,16.79,4.52,8.64,68.0,56.09,15.16,59.61,2.8,2.0,3.05,15.0,393325.0,47513746.0,1432829.0,1405093.0,391851.0,7728664.0,2121149.0,508323.0,2930373.0,450915.0,4764515.0,7219970.0,21238590.0,1148382.0,4824944.0
2023-10-12,24.55,2.78,13.15,15.42,17.3,4.5,8.6,69.81,57.26,15.39,59.9,3.03,2.0,3.13,14.8,1067300.0,35458920.0,1640921.0,303781.0,165513.0,13802181.0,2391926.0,949399.0,935434.0,442987.0,1103873.0,43664555.0,11751752.0,724693.0,4879868.0
2023-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-15,24.44,2.89,13.07,15.6,17.39,4.46,9.06,74.01,59.7,15.71,59.51,2.93,2.02,3.05,14.39,462306.0,62493270.0,1134822.0,350903.0,366303.0,7114080.0,5355092.0,1160771.0,706023.0,434734.0,1838279.0,13500348.0,11939515.0,1282425.0,7643586.0
2023-10-16,24.9,2.96,13.5,15.74,17.84,4.55,9.37,87.8,60.04,16.76,59.01,2.95,2.0,3.14,14.62,1848580.0,139008263.0,2713002.0,407788.0,208157.0,15395128.0,6837435.0,3886607.0,1332177.0,1362173.0,9565111.0,13250817.0,13060479.0,1903533.0,3244432.0
2023-10-17,26.9,2.98,15.56,15.73,18.53,4.96,9.85,88.0,66.9,17.9,59.7,3.05,2.12,3.2,15.7,3358507.0,91762327.0,13315389.0,444529.0,588130.0,31501580.0,8279335.0,3536376.0,2385690.0,1143693.0,13658757.0,15985170.0,40828555.0,3265605.0,20695919.0
2023-10-18,27.3,3.05,15.4,15.61,19.15,5.0,10.26,87.11,67.52,17.44,59.77,3.02,2.1,3.23,15.84,2299444.0,103885721.0,3123831.0,522122.0,1544934.0,17168161.0,23079500.0,2024220.0,1380433.0,1011548.0,5448520.0,11567591.0,30500764.0,2109095.0,14095095.0
2023-10-19,26.0,3.02,15.73,15.5,18.52,5.0,10.51,84.81,65.5,16.85,59.0,3.02,2.12,3.18,15.6,1623886.0,107817500.0,5314180.0,527147.0,900503.0,7102185.0,21068667.0,1735441.0,631935.0,1400210.0,3184700.0,8414806.0,19086208.0,5468942.0,7794403.0
2023-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-22,27.79,3.07,17.01,15.72,18.47,5.15,10.61,85.51,71.59,17.05,59.0,3.13,2.16,3.21,15.7,969563.0,63593625.0,5346451.0,365637.0,250733.0,7976925.0,5702027.0,1179740.0,551351.0,212090.0,2337970.0,10515036.0,22995535.0,1347478.0,3075387.0
2023-10-23,27.3,3.07,16.95,15.75,18.23,5.18,11.49,92.11,74.9,17.63,58.05,3.08,2.14,3.24,15.47,2557806.0,77437278.0,4017669.0,661018.0,541083.0,10906570.0,24761898.0,2371275.0,1196656.0,481187.0,11418807.0,13827914.0,19891696.0,1472948.0,5942794.0
2023-10-24,24.3,2.98,19.25,16.2,17.98,5.06,12.16,89.25,78.01,17.74,57.7,3.04,2.11,3.23,15.66,2634777.0,79562127.0,5310861.0,1281413.0,253275.0,13719831.0,18565158.0,1933531.0,2415464.0,260667.0,6962066.0,8788499.0,17969661.0,2633540.0,14543759.0
2023-10-25,24.72,3.03,23.1,16.45,18.5,5.26,12.08,96.2,81.65,18.95,58.02,3.21,2.31,3.48,16.47,1869426.0,94299771.0,5725710.0,1022993.0,622089.0,18204718.0,9833718.0,1652873.0,1892121.0,792449.0,3653122.0,23465890.0,81013627.0,26815181.0,16956029.0
2023-10-26,25.36,3.04,25.25,16.47,18.45,5.46,11.69,92.0,79.0,18.8,59.4,3.37,2.44,3.58,16.91,2284034.0,102825185.0,10538052.0,636480.0,733111.0,15974820.0,6863032.0,1482635.0,1021319.0,1778328.0,9092567.0,36405492.0,82715599.0,39226597.0,17247229.0
2023-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-29,25.06,3.52,23.85,16.68,18.44,5.44,11.32,86.0,79.68,19.01,59.76,3.4,2.56,3.58,17.31,2394360.0,353625172.0,7023900.0,520899.0,297668.0,6668349.0,6384219.0,1070238.0,872421.0,273633.0,3036176.0,26813107.0,59612006.0,17164493.0,12878109.0
2023-10-30,27.97,3.55,25.02,16.98,18.31,5.41,11.9,87.0,77.0,18.45,60.9,3.36,2.47,3.5,17.0,3465918.0,222605606.0,7836033.0,947800.0,138664.0,6018383.0,7245516.0,2328815.0,1587864.0,419342.0,11344521.0,10559150.0,29036188.0,6787518.0,6882722.0
2023-10-31,26.3,3.53,22.51,16.7,17.57,5.16,11.25,77.0,74.91,18.34,60.35,3.2,2.41,3.43,16.7,7662955.0,224073535.0,4698367.0,515129.0,484652.0,6119276.0,6048562.0,3449885.0,1339754.0,1064584.0,4807245.0,10922522.0,23653204.0,5438285.0,11915050.0
2023-11-01,25.25,3.52,22.4,16.17,18.17,5.14,11.51,75.71,72.6,18.49,61.1,3.16,2.64,3.45,16.55,6112463.0,118988361.0,4480170.0,479804.0,3221372.0,2944469.0,3899896.0,2206938.0,665047.0,732892.0,7283494.0,7554519.0,47209507.0,8674497.0,3934082.0
2023-11-02,26.0,3.54,22.45,16.76,18.19,5.31,11.28,74.9,73.15,18.31,61.69,3.25,2.64,3.45,17.0,2081211.0,73889538.0,2169040.0,409705.0,93119.0,3444731.0,4185267.0,967697.0,869599.0,95946.0,3382198.0,8825691.0,50286824.0,5746377.0,5567737.0
2023-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-05,26.5,3.85,22.94,17.19,18.37,5.35,11.2,77.0,75.05,18.45,62.99,3.33,2.64,3.54,17.83,1535529.0,211740566.0,3370681.0,629551.0,3209640.0,4412876.0,7741247.0,1119103.0,847471.0,89393.0,2023712.0,9837108.0,19968897.0,5630591.0,9129300.0
2023-11-06,26.1,3.76,22.55,17.39,18.4,5.6,10.27,77.2,75.23,18.46,63.4,3.43,2.66,3.55,17.9,1271546.0,139145884.0,1692586.0,1194743.0,1527049.0,23027470.0,8650811.0,914677.0,440510.0,237484.0,17891157.0,32385538.0,33799720.0,8779864.0,20563828.0
2023-11-07,26.91,3.77,22.0,17.4,17.5,5.6,10.18,78.5,75.5,19.66,65.6,3.55,2.7,3.68,18.4,1494186.0,152622068.0,2643618.0,529332.0,1796149.0,10661356.0,7220066.0,603044.0,576906.0,324970.0,10551339.0,47792380.0,35532428.0,12206582.0,9963872.0
2023-11-08,26.9,3.75,22.6,17.4,17.59,5.45,10.16,80.0,77.15,21.06,70.1,3.46,2.63,3.67,18.16,2985063.0,95792795.0,3164112.0,464810.0,277430.0,8957515.0,8124955.0,1661255.0,489468.0,336396.0,7022310.0,15982719.0,23056985.0,7965992.0,3373674.0
2023-11-09,27.0,3.74,23.0,17.32,16.92,5.2,9.95,82.21,78.95,20.5,73.0,3.5,2.59,3.74,17.87,2446616.0,122243868.0,5557697.0,529816.0,1579005.0,27248720.0,8015180.0,2334437.0,298392.0,2514968.0,4743794.0,25250530.0,24219571.0,37680903.0,5242711.0
2023-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-12,27.03,3.67,22.88,17.29,16.8,4.94,9.77,81.64,76.48,21.16,71.16,3.48,2.63,3.75,17.69,487785.0,99282545.0,2275667.0,324898.0,778827.0,32525894.0,5873135.0,696171.0,601994.0,248849.0,1559406.0,16622398.0,24695439.0,14344376.0,3028458.0
2023-11-13,29.0,3.68,22.96,17.42,16.52,4.9,9.72,79.0,77.01,21.03,70.8,3.46,2.6,3.72,17.7,2304314.0,74948668.0,1397585.0,458127.0,1026446.0,18482481.0,3298651.0,624716.0,343479.0,98065.0,7355434.0,9160190.0,19388079.0,3000716.0,3819450.0
2023-11-14,28.26,3.73,24.12,17.44,15.9,4.82,10.02,81.25,81.5,19.92,69.5,3.56,2.65,3.72,17.77,1712096.0,147946541.0,4333106.0,373279.0,3059767.0,17465301.0,7529458.0,1171978.0,1452058.0,535561.0,7735209.0,18667141.0,28325899.0,4657162.0,12842903.0
2023-11-15,27.7,3.74,24.51,18.15,16.69,4.92,9.88,82.0,79.94,20.22,71.2,3.72,2.8,3.73,17.55,1539472.0,74805483.0,3659975.0,1941305.0,1412431.0,14005100.0,5585209.0,565627.0,852147.0,492858.0,3374268.0,46333294.0,64579557.0,12295693.0,3363728.0
2023-11-16,27.95,3.83,24.42,18.38,17.01,5.05,9.88,83.55,80.18,20.5,72.0,3.69,2.94,3.77,17.68,1953028.0,114145719.0,1914638.0,1524359.0,1296330.0,13040284.0,5107561.0,1208190.0,469433.0,810504.0,2739741.0,12178859.0,65843361.0,6014660.0,4573771.0
2023-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
